Date;Академгородок;Дрокино;Кировский;КрАЗ;Ленина, 41;Минино;о. Молокова;Николаевка;Овинный-Таймыр;Партизана, 3г;Песчанка;Покровка;Шахтеров, 25;Солонцы;Спутник;Светлый;Свердловский;о. Татышев;Телевизорная, 1/31;Удачный;Ветлужанка;Mean
2022-05-07;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.39;238.38999999999996
2022-05-08;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07;259.07
2022-05-09;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87;273.87
2022-05-10;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57;35.57
2022-05-11;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75;259.75
2022-05-12;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15;52.15
2022-05-13;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56;350.56
2022-05-14;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82;239.82
2022-05-15;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.12;247.11999999999998
2022-05-16;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.21;239.20999999999998
2022-05-17;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11;236.11000000000004
2022-05-18;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.89;227.88999999999996
2022-05-19;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67;244.67
2022-05-20;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41;240.41
2022-05-21;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.64;240.63999999999996
2022-05-22;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98;33.98
2022-05-23;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54;258.54
2022-05-24;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91;240.91
2022-05-25;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56;270.56
2022-05-26;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56;24.56
2022-05-27;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13;230.13000000000002
2022-05-28;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57;40.57
2022-05-29;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44;252.44
2022-05-30;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35;240.35
2022-05-31;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53;247.53000000000003
2022-06-01;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55;247.55
2022-06-02;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0;241.0
2022-06-03;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.39;229.38999999999996
2022-06-04;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1;357.1
2022-06-05;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34;34.34
2022-06-06;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19;239.19
2022-06-07;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49;230.49
2022-06-08;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36;246.36000000000004
2022-06-09;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31;211.31
2022-06-10;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47;74.47
2022-06-11;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49
2022-06-12;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53;239.53000000000003
2022-06-13;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51;238.51
2022-06-14;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82;246.82
2022-06-15;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.23;245.22999999999996
2022-06-16;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09;254.09
2022-06-17;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0
2022-06-18;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0
2022-06-19;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0;271.0
2022-06-20;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0;243.0
2022-06-21;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0;103.0
2022-06-22;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0;98.0
2022-06-23;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0
2022-06-24;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77;244.77000000000004
2022-06-25;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41;228.41
2022-06-26;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2;244.2
2022-06-27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27;245.27000000000004
2022-06-28;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0
2022-06-29;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0;140.0
2022-06-30;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0;288.0
2022-07-01;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0
2022-07-02;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0
2022-07-03;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0
2022-07-04;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0;228.0
2022-07-05;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0;93.0
2022-07-06;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0
2022-07-07;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0
2022-07-08;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0;283.0
2022-07-09;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2022-07-10;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0;294.0
2022-07-11;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0;306.0
2022-07-12;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0
2022-07-13;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0;310.0
2022-07-14;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0;268.0
2022-07-15;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0
2022-07-16;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0;293.0
2022-07-17;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0;117.0
2022-07-18;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0
2022-07-19;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0
2022-07-20;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0;248.0
2022-07-21;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0;218.0
2022-07-22;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0
2022-07-23;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0
2022-07-24;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0
2022-07-25;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0
2022-07-26;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0
2022-07-27;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0
2022-07-28;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0;314.0
2022-07-29;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0;255.0
2022-07-30;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0
2022-07-31;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0;269.0
2022-08-01;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0
2022-08-02;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0;322.0
2022-08-03;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0
2022-08-04;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0;259.0
2022-08-05;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0;275.0
2022-08-06;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0;302.0
2022-08-07;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0;173.0
2022-08-08;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0;66.0
2022-08-09;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0
2022-08-10;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
2022-08-11;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0;313.0
2022-08-12;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0;342.0
2022-08-13;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0;62.0
2022-08-14;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0;233.0
2022-08-15;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0
2022-08-16;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0
2022-08-17;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0;256.0
2022-08-18;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0
2022-08-19;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0
2022-08-20;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0
2022-08-21;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0;254.0
2022-08-22;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0
2022-08-23;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0;282.0
2022-08-24;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0
2022-08-25;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0;230.0
2022-08-26;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0
2022-08-27;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0
2022-08-28;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0;257.0
2022-08-29;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0;245.0
2022-08-30;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0;222.0
2022-08-31;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0
2022-09-01;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0;261.0
2022-09-02;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0
2022-09-03;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0;284.0
2022-09-04;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0;175.0
2022-09-05;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0;263.0
2022-09-06;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0;239.0
2022-09-07;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0;158.0
2022-09-08;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0;260.0
2022-09-09;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0
2022-09-10;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0
2022-09-11;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0;209.0
2022-09-12;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0
2022-09-13;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0;249.0
2022-09-14;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0;341.0
2022-09-15;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0;351.0
2022-09-16;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0;315.0
2022-09-17;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0;295.0
2022-09-18;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0;48.0
2022-09-19;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0;250.0
2022-09-20;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0;262.0
2022-09-21;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0
2022-09-22;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0;234.0
2022-09-23;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0
2022-09-24;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0
2022-09-25;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0;311.0
2022-09-26;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0;301.0
2022-09-27;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0;77.0
2022-09-28;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0;338.0
